文件名,特征,特征面数,打标签数量,准确率(%)
GFR_01798 , boss ,408,406,99.50980392
GFR_03005 , clip ,815,811,99.50920245
GFR_01150 , contact ,407,405,99.50859951
GFR_02049 , rib ,202,201,99.5049505
GFR_02107 , contact ,202,201,99.5049505
GFR_02212 , rib ,402,400,99.50248756
GFR_01448 , rib ,201,200,99.50248756
GFR_02356 , rib ,602,599,99.50166113
GFR_02868 , clip ,802,798,99.50124688
GFR_03224 , rib ,200,199,99.5
GFR_00868 , clip ,199,198,99.49748744
GFR_02048 , rib ,199,198,99.49748744
GFR_00909 , rib ,199,198,99.49748744
GFR_00870 , rib ,397,395,99.49622166
GFR_02463 , clip ,198,197,99.49494949
GFR_02321 , rib ,396,394,99.49494949
GFR_01828 , rib ,198,197,99.49494949
GFR_01939 , contact ,198,197,99.49494949
GFR_00236 , clip ,198,197,99.49494949
GFR_00113 , rib ,395,393,99.49367089
GFR_01100 , rib ,197,196,99.49238579
GFR_02526 , rib ,197,196,99.49238579
GFR_00431 , contact ,196,195,99.48979592
GFR_03088 , clip ,196,195,99.48979592
GFR_02447 , rib ,389,387,99.48586118
GFR_01985 , clip ,583,580,99.48542024
GFR_00074 , rib ,776,772,99.48453608
GFR_02266 , rib ,193,192,99.48186528
GFR_01460 , contact ,578,575,99.48096886
GFR_01406 , clip ,192,191,99.47916667
GFR_03218 , rib ,576,573,99.47916667
GFR_01997 , clip ,574,571,99.47735192
GFR_03213 , rib ,191,190,99.47643979
GFR_01990 , clip ,190,189,99.47368421
GFR_01764 , rib ,190,189,99.47368421
GFR_01908 , clip ,379,377,99.47229551
GFR_01480 , clip ,189,188,99.47089947
GFR_02883 , rib ,189,188,99.47089947
GFR_02439 , contact ,189,188,99.47089947
GFR_00876 , rib ,189,188,99.47089947
GFR_00573 , contact ,188,187,99.46808511
GFR_00573 , contact ,188,187,99.46808511
GFR_02051 , rib ,188,187,99.46808511
GFR_01889 , rib ,187,186,99.46524064
GFR_01079 , boss ,187,186,99.46524064
GFR_01015 , clip ,187,186,99.46524064
GFR_01909 , clip ,370,368,99.45945946
GFR_01404 , clip ,185,184,99.45945946
GFR_00536 , boss ,370,368,99.45945946
GFR_00184 , rib ,185,184,99.45945946
GFR_01967 , clip ,554,551,99.45848375
GFR_02020 , rib ,369,367,99.45799458
GFR_01618 , boss ,368,366,99.45652174
GFR_00143 , clip ,368,366,99.45652174
GFR_03106 , clip ,183,182,99.45355191
GFR_01096 , rib ,183,182,99.45355191
GFR_02140 , contact ,906,901,99.44812362
GFR_02525 , rib ,181,180,99.44751381
GFR_00976 , rib ,181,180,99.44751381
GFR_02355 , rib ,361,359,99.44598338
GFR_02230 , rib ,180,179,99.44444444
GFR_00103 , rib ,180,179,99.44444444
GFR_02230 , rib ,180,179,99.44444444
GFR_00102 , rib ,180,179,99.44444444
GFR_02392 , contact ,179,178,99.44134078
GFR_02050 , rib ,179,178,99.44134078
GFR_01938 , contact ,179,178,99.44134078
GFR_00097 , rib ,179,178,99.44134078
GFR_02286 , contact ,179,178,99.44134078
GFR_00097 , rib ,179,178,99.44134078
GFR_02339 , rib ,179,178,99.44134078
GFR_01151 , rib ,178,177,99.43820225
GFR_01151 , rib ,178,177,99.43820225
GFR_01902 , contact ,710,706,99.43661972
GFR_01738 , rib ,177,176,99.43502825
GFR_01708 , boss ,531,528,99.43502825
GFR_02823 , contact ,353,351,99.43342776
GFR_02848 , clip ,528,525,99.43181818
GFR_00157 , rib ,176,175,99.43181818
GFR_01537 , contact ,527,524,99.43074004
GFR_02044 , rib ,351,349,99.43019943
GFR_00938 , contact ,175,174,99.42857143
GFR_00108 , clip ,175,174,99.42857143
GFR_00520 , rib ,349,347,99.4269341
GFR_02159 , rib ,174,173,99.42528736
GFR_01721 , clip ,173,172,99.42196532
GFR_00111 , clip ,173,172,99.42196532
GFR_00937 , contact ,173,172,99.42196532
GFR_01723 , clip ,173,172,99.42196532
GFR_02309 , clip ,345,343,99.42028986
GFR_01956 , rib ,517,514,99.41972921
GFR_02107 , clip ,172,171,99.41860465
GFR_01440 , clip ,172,171,99.41860465
GFR_02435 , clip ,172,171,99.41860465
GFR_02387 , clip ,344,342,99.41860465
GFR_00054 , boss ,172,171,99.41860465
GFR_01030 , clip ,343,341,99.41690962
GFR_00458 , clip ,171,170,99.41520468
GFR_00105 , clip ,171,170,99.41520468
GFR_00114 , clip ,171,170,99.41520468
GFR_00113 , clip ,171,170,99.41520468
GFR_00461 , clip ,1026,1020,99.41520468
GFR_00104 , clip ,171,170,99.41520468
GFR_00459 , clip ,170,169,99.41176471
GFR_01505 , clip ,170,169,99.41176471
GFR_01740 , clip ,170,169,99.41176471
GFR_01739 , clip ,170,169,99.41176471
GFR_00059 , clip ,170,169,99.41176471
GFR_01507 , clip ,170,169,99.41176471
GFR_02832 , contact ,170,169,99.41176471
GFR_02460 , rib ,339,337,99.4100295
GFR_00154 , rib ,169,168,99.40828402
GFR_00058 , clip ,169,168,99.40828402
GFR_00904 , boss ,337,335,99.40652819
GFR_02048 , contact ,337,335,99.40652819
GFR_02430 , boss ,337,335,99.40652819
GFR_01694 , rib ,672,668,99.4047619
GFR_03078 , contact ,168,167,99.4047619
GFR_00316 , rib ,168,167,99.4047619
GFR_02932 , contact ,168,167,99.4047619
GFR_02057 , clip ,167,166,99.4011976
GFR_02350 , rib ,334,332,99.4011976
GFR_02061 , clip ,167,166,99.4011976
GFR_01747 , clip ,334,332,99.4011976
GFR_01996 , boss ,166,165,99.39759036
GFR_01644 , clip ,165,164,99.39393939
GFR_02274 , rib ,494,491,99.39271255
GFR_01648 , clip ,164,163,99.3902439
GFR_01668 , contact ,164,163,99.3902439
GFR_02527 , rib ,164,163,99.3902439
GFR_01578 , rib ,327,325,99.3883792
GFR_02430 , rib ,490,487,99.3877551
GFR_01938 , rib ,163,162,99.38650307
GFR_01696 , rib ,326,324,99.38650307
GFR_00069 , rib ,163,162,99.38650307
GFR_03090 , contact ,163,162,99.38650307
GFR_00178 , boss ,323,321,99.38080495
GFR_02870 , rib ,483,480,99.37888199
GFR_00068 , rib ,161,160,99.37888199
GFR_02466 , rib ,161,160,99.37888199
GFR_03194 , rib ,160,159,99.375
GFR_00988 , clip ,159,158,99.37106918
GFR_01505 , rib ,477,474,99.37106918
GFR_00867 , clip ,159,158,99.37106918
GFR_00192 , clip ,159,158,99.37106918
GFR_01386 , clip ,159,158,99.37106918
GFR_02288 , rib ,158,157,99.36708861
GFR_02026 , boss ,157,156,99.36305732
GFR_01949 , rib ,157,156,99.36305732
GFR_02410 , rib ,938,932,99.36034115
GFR_02035 , rib ,156,155,99.35897436
GFR_01611 , contact ,156,155,99.35897436
GFR_02055 , clip ,155,154,99.35483871
GFR_00028 , rib ,620,616,99.35483871
GFR_01612 , contact ,155,154,99.35483871
GFR_00973 , rib ,617,613,99.35170178
GFR_02834 , contact ,462,459,99.35064935
GFR_02998 , clip ,613,609,99.34747145
GFR_00835 , clip ,153,152,99.34640523
GFR_01018 , contact ,153,152,99.34640523
GFR_01853 , boss ,764,759,99.34554974
GFR_02721 , contact ,305,303,99.3442623
GFR_02410 , contact ,914,908,99.34354486
GFR_01362 , rib ,304,302,99.34210526
GFR_01800 , clip ,757,752,99.33949802
GFR_01387 , clip ,151,150,99.33774834
GFR_00935 , clip ,301,299,99.33554817
GFR_01633 , clip ,450,447,99.33333333
GFR_02423 , clip ,450,447,99.33333333
GFR_01745 , clip ,300,298,99.33333333
GFR_02106 , contact ,149,148,99.32885906
GFR_01664 , clip ,149,148,99.32885906
GFR_01624 , clip ,149,148,99.32885906
GFR_00527 , rib ,149,148,99.32885906
GFR_01991 , rib ,148,147,99.32432432
GFR_02077 , contact ,148,147,99.32432432
GFR_02780 , rib ,148,147,99.32432432
GFR_01035 , clip ,294,292,99.31972789
GFR_01794 , clip ,293,291,99.31740614
GFR_01943 , contact ,580,576,99.31034483
GFR_00430 , contact ,435,432,99.31034483
GFR_02209 , rib ,290,288,99.31034483
GFR_01952 , contact ,721,716,99.30651872
GFR_02950 , contact ,718,713,99.30362117
GFR_02321 , contact ,287,285,99.30313589
GFR_03006 , rib ,143,142,99.3006993
GFR_03166 , clip ,143,142,99.3006993
GFR_03141 , contact ,428,425,99.29906542
GFR_03137 , rib ,285,283,99.29824561
GFR_02112 , rib ,427,424,99.29742389
GFR_03025 , clip ,142,141,99.29577465
GFR_02731 , clip ,142,141,99.29577465
GFR_00127 , clip ,284,282,99.29577465
GFR_01018 , clip ,142,141,99.29577465
GFR_01679 , clip ,707,702,99.29278642
GFR_00199 , clip ,424,421,99.29245283
GFR_02132 , rib ,281,279,99.28825623
GFR_02437 , contact ,421,418,99.28741093
GFR_02525 , clip ,140,139,99.28571429
GFR_01743 , boss ,840,834,99.28571429
GFR_00836 , clip ,140,139,99.28571429
GFR_02424 , contact ,557,553,99.28186715
GFR_03096 , contact ,139,138,99.28057554
GFR_02399 , rib ,417,414,99.28057554
GFR_01739 , boss ,553,549,99.27667269
GFR_00582 , rib ,138,137,99.27536232
GFR_00538 , clip ,274,272,99.27007299
GFR_00967 , contact ,137,136,99.27007299
GFR_00950 , clip ,546,542,99.26739927
GFR_03102 , clip ,273,271,99.26739927
GFR_03133 , contact ,676,671,99.26035503
GFR_02427 , rib ,135,134,99.25925926
GFR_01738 , contact ,270,268,99.25925926
GFR_00351 , rib ,135,134,99.25925926
GFR_00920 , clip ,405,402,99.25925926
GFR_01794 , contact ,269,267,99.25650558
GFR_01795 , contact ,269,267,99.25650558
GFR_01023 , rib ,268,266,99.25373134
GFR_00541 , clip ,536,532,99.25373134
GFR_01744 , clip ,134,133,99.25373134
GFR_01743 , clip ,267,265,99.25093633
GFR_01024 , rib ,267,265,99.25093633
GFR_00003 , rib ,133,132,99.2481203
GFR_01876 , boss ,264,262,99.24242424
GFR_01239 , rib ,132,131,99.24242424
GFR_02205 , clip ,131,130,99.23664122
GFR_01613 , rib ,131,130,99.23664122
GFR_01614 , clip ,131,130,99.23664122
GFR_02024 , clip ,130,129,99.23076923
GFR_02459 , rib ,260,258,99.23076923
GFR_01676 , contact ,130,129,99.23076923
GFR_01676 , contact ,130,129,99.23076923
GFR_02079 , contact ,259,257,99.22779923
GFR_02431 , rib ,258,256,99.2248062
GFR_00949 , clip ,516,512,99.2248062
GFR_01065 , boss ,258,256,99.2248062
GFR_01823 , contact ,128,127,99.21875
GFR_01887 , contact ,128,127,99.21875
GFR_00196 , clip ,511,507,99.21722114
GFR_02251 , rib ,127,126,99.21259843
GFR_03178 , rib ,127,126,99.21259843
GFR_00144 , rib ,127,126,99.21259843
GFR_02820 , contact ,127,126,99.21259843
GFR_00078 , clip ,127,126,99.21259843
GFR_00118 , rib ,253,251,99.20948617
GFR_00181 , contact ,126,125,99.20634921
GFR_01675 , contact ,126,125,99.20634921
GFR_01951 , clip ,126,125,99.20634921
GFR_02339 , clip ,251,249,99.20318725
GFR_02081 , contact ,1129,1120,99.20283437
GFR_00077 , clip ,125,124,99.2
GFR_01993 , boss ,249,247,99.19678715
GFR_03134 , clip ,249,247,99.19678715
GFR_02369 , contact ,373,370,99.19571046
GFR_02366 , rib ,124,123,99.19354839
GFR_01495 , rib ,247,245,99.1902834
GFR_00213 , contact ,370,367,99.18918919
GFR_00212 , contact ,369,366,99.18699187
GFR_01983 , clip ,738,732,99.18699187
GFR_01849 , rib ,123,122,99.18699187
GFR_01836 , contact ,246,244,99.18699187
GFR_02439 , clip ,244,242,99.18032787
GFR_02539 , contact ,122,121,99.18032787
GFR_02377 , contact ,365,362,99.17808219
GFR_02461 , clip ,243,241,99.17695473
GFR_00496 , rib ,243,241,99.17695473
GFR_01507 , rib ,486,482,99.17695473
GFR_02325 , clip ,243,241,99.17695473
GFR_02462 , rib ,485,481,99.17525773
GFR_02816 , contact ,241,239,99.17012448
GFR_01694 , contact ,241,239,99.17012448
GFR_02346 , clip ,241,239,99.17012448
GFR_01799 , clip ,360,357,99.16666667
GFR_00189 , rib ,240,238,99.16666667
GFR_03078 , rib ,120,119,99.16666667
GFR_01351 , rib ,239,237,99.16317992
GFR_00086 , rib ,477,473,99.16142558
GFR_02167 , rib ,238,236,99.15966387
GFR_02347 , clip ,238,236,99.15966387
GFR_01516 , rib ,119,118,99.15966387
GFR_02013 , clip ,119,118,99.15966387
GFR_01160 , boss ,237,235,99.15611814
GFR_02538 , contact ,118,117,99.15254237
GFR_01833 , rib ,236,234,99.15254237
GFR_01062 , rib ,353,350,99.15014164
GFR_02819 , contact ,352,349,99.14772727
GFR_01196 , rib ,117,116,99.14529915
GFR_03217 , clip ,117,116,99.14529915
GFR_00378 , rib ,117,116,99.14529915
GFR_01352 , boss ,117,116,99.14529915
GFR_02532 , rib ,234,232,99.14529915
GFR_00488 , boss ,234,232,99.14529915
GFR_01967 , contact ,583,578,99.14236707
GFR_01767 , contact ,233,231,99.1416309
GFR_02152 , clip ,232,230,99.13793103
GFR_01709 , rib ,232,230,99.13793103
GFR_02423 , rib ,115,114,99.13043478
GFR_02931 , rib ,460,456,99.13043478
GFR_01004 , clip ,574,569,99.12891986
GFR_01982 , rib ,228,226,99.12280702
GFR_01866 , rib ,114,113,99.12280702
GFR_02298 , rib ,683,677,99.12152269
GFR_00460 , clip ,1023,1014,99.1202346
GFR_01685 , clip ,680,674,99.11764706
GFR_01686 , clip ,680,674,99.11764706
GFR_00995 , rib ,340,337,99.11764706
GFR_00996 , rib ,340,337,99.11764706
GFR_02464 , rib ,226,224,99.11504425
GFR_01054 , contact ,226,224,99.11504425
GFR_01632 , clip ,451,447,99.11308204
GFR_00899 , clip ,449,445,99.1091314
GFR_00017 , clip ,112,111,99.10714286
GFR_00017 , rib ,112,111,99.10714286
GFR_00042 , rib ,112,111,99.10714286
GFR_00017 , clip ,112,111,99.10714286
GFR_00018 , rib ,112,111,99.10714286
GFR_00483 , contact ,112,111,99.10714286
GFR_01760 , contact ,112,111,99.10714286
GFR_02300 , contact ,894,886,99.10514541
GFR_02461 , rib ,335,332,99.10447761
GFR_01437 , rib ,335,332,99.10447761
GFR_02743 , rib ,223,221,99.10313901
GFR_00862 , contact ,111,110,99.0990991
GFR_01659 , clip ,665,659,99.09774436
GFR_02006 , rib ,221,219,99.09502262
GFR_01760 , rib ,330,327,99.09090909
GFR_01607 , clip ,110,109,99.09090909
GFR_02029 , boss ,220,218,99.09090909
GFR_02140 , clip ,439,435,99.08883827
GFR_01239 , contact ,437,433,99.08466819
GFR_01982 , contact ,218,216,99.08256881
GFR_01598 , contact ,109,108,99.08256881
GFR_00167 , rib ,218,216,99.08256881
GFR_00033 , rib ,218,216,99.08256881
GFR_01943 , rib ,977,968,99.07881269
GFR_00609 , clip ,217,215,99.07834101
GFR_00609 , clip ,217,215,99.07834101
GFR_02353 , clip ,434,430,99.07834101
GFR_01341 , rib ,108,107,99.07407407
GFR_01169 , contact ,216,214,99.07407407
GFR_03089 , boss ,108,107,99.07407407
GFR_02245 , clip ,324,321,99.07407407
GFR_02426 , contact ,1403,1390,99.07341411
GFR_03051 , rib ,430,426,99.06976744
GFR_02193 , boss ,215,213,99.06976744
GFR_02005 , rib ,322,319,99.06832298
GFR_02188 , rib ,643,637,99.06687403
GFR_00070 , clip ,107,106,99.06542056
GFR_00977 , boss ,214,212,99.06542056
GFR_01698 , rib ,107,106,99.06542056
GFR_01662 , contact ,214,212,99.06542056
GFR_02444 , rib ,107,106,99.06542056
GFR_00542 , clip ,962,953,99.06444906
GFR_01651 , clip ,746,739,99.0616622
GFR_00340 , clip ,318,315,99.05660377
GFR_02807 , contact ,105,104,99.04761905
GFR_00391 , contact ,105,104,99.04761905
GFR_02150 , boss ,210,208,99.04761905
GFR_02031 , contact ,315,312,99.04761905
GFR_00222 , contact ,105,104,99.04761905
GFR_01934 , clip ,209,207,99.0430622
GFR_01934 , contact ,209,207,99.0430622
GFR_01934 , contact ,209,207,99.0430622
GFR_01934 , clip ,209,207,99.0430622
GFR_01446 , boss ,313,310,99.04153355
GFR_02518 , rib ,104,103,99.03846154
GFR_02789 , boss ,312,309,99.03846154
GFR_01553 , contact ,104,103,99.03846154
GFR_01736 , clip ,207,205,99.03381643
GFR_02821 , contact ,207,205,99.03381643
GFR_00146 , clip ,207,205,99.03381643
GFR_00997 , rib ,931,922,99.03329753
GFR_01228 , contact ,103,102,99.02912621
GFR_01628 , clip ,205,203,99.02439024
GFR_01657 , clip ,409,405,99.02200489
GFR_01799 , boss ,408,404,99.01960784
GFR_00221 , clip ,204,202,99.01960784
GFR_00220 , clip ,204,202,99.01960784
GFR_00108 , rib ,305,302,99.01639344
GFR_00418 , clip ,203,201,99.01477833
GFR_02144 , clip ,406,402,99.01477833
GFR_01668 , rib ,304,301,99.01315789
GFR_00173 , clip ,303,300,99.00990099
GFR_02805 , rib ,101,100,99.00990099
GFR_00074 , boss ,101,100,99.00990099
GFR_00147 , rib ,404,400,99.00990099
GFR_02746 , rib ,504,499,99.00793651
GFR_02406 , rib ,604,598,99.00662252
GFR_00906 , clip ,503,498,99.00596421
GFR_01756 , clip ,201,199,99.00497512
GFR_00180 , clip ,502,497,99.00398406
GFR_01673 , rib ,300,297,99.0
GFR_02466 , contact ,100,99,99.0
GFR_02467 , clip ,200,198,99.0
GFR_01757 , clip ,199,197,98.99497487
GFR_02394 , rib ,597,591,98.99497487
GFR_00595 , contact ,298,295,98.99328859
GFR_02160 , rib ,396,392,98.98989899
GFR_01099 , clip ,198,196,98.98989899
GFR_00039 , clip ,99,98,98.98989899
GFR_02356 , contact ,198,196,98.98989899
GFR_01921 , clip ,691,684,98.9869754
GFR_01096 , clip ,197,195,98.98477157
GFR_01005 , boss ,197,195,98.98477157
GFR_00114 , rib ,393,389,98.9821883
GFR_01011 , boss ,196,194,98.97959184
GFR_00500 , contact ,98,97,98.97959184
GFR_02494 , contact ,294,291,98.97959184
GFR_02251 , clip ,98,97,98.97959184
GFR_02914 , clip ,98,97,98.97959184
GFR_00149 , rib ,389,385,98.97172237
GFR_01533 , rib ,389,385,98.97172237
GFR_01497 , clip ,194,192,98.96907216
GFR_02420 , rib ,97,96,98.96907216
GFR_00250 , rib ,97,96,98.96907216
GFR_02130 , rib ,291,288,98.96907216
GFR_01776 , rib ,289,286,98.96193772
GFR_02078 , clip ,288,285,98.95833333
GFR_00992 , rib ,192,190,98.95833333
GFR_03164 , clip ,96,95,98.95833333
GFR_01657 , rib ,479,474,98.95615866
GFR_02428 , contact ,287,284,98.95470383
GFR_01637 , contact ,286,283,98.95104895
GFR_01699 , rib ,95,94,98.94736842
GFR_01891 , contact ,190,188,98.94736842
GFR_02281 , clip ,95,94,98.94736842
GFR_01703 , rib ,95,94,98.94736842
GFR_03131 , contact ,190,188,98.94736842
GFR_00924 , clip ,568,562,98.94366197
GFR_00991 , rib ,189,187,98.94179894
GFR_02349 , clip ,189,187,98.94179894
GFR_02348 , clip ,189,187,98.94179894
GFR_02321 , clip ,378,374,98.94179894
GFR_01734 , rib ,283,280,98.93992933
GFR_02858 , clip ,94,93,98.93617021
GFR_03019 , clip ,94,93,98.93617021
GFR_02932 , clip ,94,93,98.93617021
GFR_02934 , clip ,94,93,98.93617021
GFR_01078 , boss ,187,185,98.93048128
GFR_03158 , contact ,374,370,98.93048128
GFR_02278 , rib ,280,277,98.92857143
GFR_02159 , clip ,93,92,98.92473118
GFR_00033 , contact ,93,92,98.92473118
GFR_02325 , rib ,93,92,98.92473118
GFR_00972 , clip ,185,183,98.91891892
GFR_03089 , clip ,369,365,98.91598916
GFR_01740 , boss ,553,547,98.91500904
GFR_02117 , contact ,92,91,98.91304348
GFR_00249 , rib ,92,91,98.91304348
GFR_01771 , rib ,368,364,98.91304348
GFR_00337 , rib ,730,722,98.90410959
GFR_01665 , rib ,547,541,98.90310786
GFR_02879 , rib ,91,90,98.9010989
GFR_02116 , contact ,91,90,98.9010989
GFR_03008 , clip ,180,178,98.88888889
GFR_02353 , rib ,360,356,98.88888889
GFR_00977 , rib ,180,178,98.88888889
GFR_02158 , contact ,90,89,98.88888889
GFR_02847 , clip ,90,89,98.88888889
GFR_01425 , clip ,270,267,98.88888889
GFR_01853 , clip ,359,355,98.88579387
GFR_01430 , rib ,179,177,98.88268156
GFR_02142 , rib ,537,531,98.88268156
GFR_00184 , clip ,356,352,98.87640449
GFR_00312 , contact ,89,88,98.87640449
GFR_02000 , rib ,89,88,98.87640449
GFR_02723 , contact ,356,352,98.87640449
GFR_01864 , rib ,178,176,98.87640449
GFR_00366 , rib ,89,88,98.87640449
GFR_01968 , clip ,89,88,98.87640449
GFR_00087 , rib ,354,350,98.8700565
GFR_03042 , rib ,88,87,98.86363636
GFR_01436 , contact ,88,87,98.86363636
GFR_00084 , rib ,176,174,98.86363636
GFR_03148 , contact ,88,87,98.86363636
GFR_00071 , clip ,88,87,98.86363636
GFR_02740 , contact ,88,87,98.86363636
GFR_00098 , contact ,88,87,98.86363636
GFR_01061 , rib ,351,347,98.86039886
GFR_02264 , rib ,263,260,98.85931559
GFR_01980 , boss ,263,260,98.85931559
GFR_01998 , rib ,175,173,98.85714286
GFR_00412 , clip ,175,173,98.85714286
GFR_01957 , rib ,612,605,98.85620915
GFR_02358 , contact ,174,172,98.85057471
GFR_01969 , clip ,87,86,98.85057471
GFR_00131 , clip ,260,257,98.84615385
GFR_00253 , contact ,173,171,98.84393064
GFR_02087 , rib ,519,513,98.84393064
GFR_02814 , contact ,691,683,98.8422576
GFR_01059 , rib ,517,511,98.83945841
GFR_02098 , rib ,172,170,98.8372093
GFR_01989 , contact ,344,340,98.8372093
GFR_00434 , clip ,172,170,98.8372093
GFR_01460 , rib ,257,254,98.83268482
GFR_00085 , clip ,257,254,98.83268482
GFR_00174 , clip ,428,423,98.8317757
GFR_00976 , contact ,171,169,98.83040936
GFR_02287 , rib ,256,253,98.828125
GFR_01771 , contact ,340,336,98.82352941
GFR_00247 , clip ,85,84,98.82352941
GFR_00173 , contact ,254,251,98.81889764
GFR_01090 , contact ,254,251,98.81889764
GFR_00998 , rib ,931,920,98.81847476
GFR_00538 , rib ,169,167,98.81656805
GFR_01726 , contact ,169,167,98.81656805
GFR_03089 , rib ,843,833,98.81376038
GFR_00478 , rib ,673,665,98.81129272
GFR_01815 , boss ,84,83,98.80952381
GFR_01984 , boss ,84,83,98.80952381
GFR_00915 , clip ,84,83,98.80952381
GFR_00093 , rib ,252,249,98.80952381
GFR_02276 , rib ,252,249,98.80952381
GFR_02006 , contact ,336,332,98.80952381
GFR_00914 , clip ,251,248,98.80478088
GFR_02344 , contact ,167,165,98.80239521
GFR_02209 , boss ,167,165,98.80239521
GFR_00541 , rib ,501,495,98.80239521
GFR_02451 , rib ,250,247,98.8
GFR_01609 , rib ,83,82,98.79518072
GFR_01610 , rib ,83,82,98.79518072
GFR_00191 , clip ,331,327,98.79154079
GFR_03188 , rib ,331,327,98.79154079
GFR_01518 , rib ,248,245,98.79032258
GFR_02498 , rib ,247,244,98.7854251
GFR_00092 , rib ,576,569,98.78472222
GFR_01010 , clip ,575,568,98.7826087
GFR_01746 , boss ,164,162,98.7804878
GFR_01963 , contact ,82,81,98.7804878
GFR_01744 , boss ,164,162,98.7804878
GFR_01774 , contact ,82,81,98.7804878
GFR_03194 , clip ,82,81,98.7804878
GFR_01677 , clip ,163,161,98.77300613
GFR_01472 , clip ,81,80,98.7654321
GFR_01893 , boss ,162,160,98.7654321
GFR_02053 , clip ,1051,1038,98.76308278
GFR_03051 , contact ,242,239,98.76033058
GFR_00196 , contact ,242,239,98.76033058
GFR_01808 , rib ,80,79,98.75
GFR_02457 , rib ,159,157,98.74213836
GFR_00471 , rib ,159,157,98.74213836
GFR_01784 , clip ,317,313,98.73817035
GFR_02197 , rib ,396,391,98.73737374
GFR_03195 , rib ,158,156,98.73417722
GFR_01224 , contact ,79,78,98.73417722
GFR_01456 , boss ,237,234,98.73417722
GFR_02411 , clip ,868,857,98.73271889
GFR_02400 , clip ,550,543,98.72727273
GFR_02445 , rib ,157,155,98.72611465
GFR_02246 , contact ,313,309,98.72204473
GFR_01780 , contact ,156,154,98.71794872
GFR_00225 , clip ,78,77,98.71794872
GFR_03009 , boss ,78,77,98.71794872
GFR_02230 , clip ,78,77,98.71794872
GFR_02446 , rib ,156,154,98.71794872
GFR_02230 , clip ,78,77,98.71794872
GFR_02257 , clip ,78,77,98.71794872
GFR_00841 , rib ,78,77,98.71794872
GFR_03006 , contact ,78,77,98.71794872
GFR_01153 , clip ,155,153,98.70967742
GFR_02119 , rib ,464,458,98.70689655
GFR_03070 , rib ,309,305,98.70550162
GFR_02209 , clip ,154,152,98.7012987
GFR_01495 , contact ,77,76,98.7012987
GFR_01614 , contact ,77,76,98.7012987
GFR_01716 , boss ,77,76,98.7012987
GFR_01613 , contact ,77,76,98.7012987
GFR_02524 , rib ,154,152,98.7012987
GFR_01562 , rib ,77,76,98.7012987
GFR_01563 , rib ,77,76,98.7012987
GFR_02126 , rib ,153,151,98.69281046
GFR_00111 , rib ,306,302,98.69281046
GFR_02272 , rib ,458,452,98.68995633
GFR_01783 , rib ,229,226,98.68995633
GFR_01228 , clip ,229,226,98.68995633
GFR_02309 , rib ,381,376,98.68766404
GFR_02827 , rib ,457,451,98.68708972
GFR_01792 , rib ,380,375,98.68421053
GFR_01782 , rib ,228,225,98.68421053
GFR_01718 , contact ,152,150,98.68421053
GFR_01758 , rib ,152,150,98.68421053
GFR_02747 , rib ,530,523,98.67924528
GFR_02315 , clip ,151,149,98.67549669
GFR_02417 , contact ,151,149,98.67549669
GFR_00524 , rib ,151,149,98.67549669
GFR_01759 , rib ,151,149,98.67549669
GFR_01853 , rib ,528,521,98.67424242
GFR_03066 , clip ,376,371,98.67021277
GFR_01420 , boss ,75,74,98.66666667
GFR_03034 , contact ,75,74,98.66666667
GFR_01632 , contact ,449,443,98.6636971
GFR_01795 , clip ,298,294,98.65771812
GFR_02381 , contact ,298,294,98.65771812
GFR_01948 , contact ,149,147,98.65771812
